Temperature,Humidity,NDVI,Built-up,Population,Latitude,Longitude,Risk
40,35,0.26,46,47101,31.619,70.7163,Low
47,82,0.22,20,25818,19.7892,93.0842,Low
44,62,0.21,85,48338,33.8608,73.2028,High
46,56,0.4,59,38582,18.9524,89.3963,Medium
38,87,0.46,87,48454,12.903,74.0298,Medium
38,44,0.51,32,35188,28.0481,68.7699,Low
42,52,0.13,72,29918,11.2914,73.848,High
28,85,0.13,22,39966,32.9019,73.4004,Low
46,76,0.22,69,6994,34.3561,69.5657,Medium
46,51,0.74,66,36169,34.3698,71.7894,Medium
31,77,0.67,31,8079,22.533,75.6578,Low
47,68,0.36,49,18019,32.442,72.6799,Low
35,46,0.55,67,6948,14.3543,94.629,Low
41,38,0.37,26,6053,32.8083,94.4771,Low
36,68,0.24,95,7839,29.2542,68.5792,Medium
31,37,0.44,24,5984,13.8884,86.0643,Low
37,20,0.51,76,36564,29.9418,91.8038,Medium
40,84,0.55,94,46095,27.6457,95.7103,Medium
42,24,0.33,57,4819,21.6707,71.8247,Medium
28,60,0.45,78,34326,35.3387,88.8024,Low
47,85,0.28,54,39257,18.1935,79.5258,Medium
35,46,0.41,51,16452,20.5492,73.1713,Low
32,76,0.73,29,29854,35.4127,76.8966,Low
34,86,0.53,66,34160,22.2304,80.3458,Low
33,56,0.37,23,4751,15.2498,74.3819,Low
29,47,0.14,69,23993,32.384,75.7214,Low
29,70,0.59,30,5776,27.6063,70.7515,Low
29,69,0.46,41,11613,31.7373,85.7548,Low
48,52,0.41,63,4365,23.5494,85.6434,Medium
36,89,0.7,84,34901,34.9267,70.9239,Medium
28,52,0.6,67,35822,33.2456,80.8508,Low
34,57,0.65,36,20161,27.1878,92.7566,Low
44,79,0.29,40,41483,36.7762,83.9452,Low
30,56,0.12,87,33983,27.8851,69.6486,Low
31,72,0.8,44,37078,18.8393,82.2653,Low
36,81,0.4,62,43295,24.4752,93.9843,Medium
40,50,0.32,85,9947,26.2875,74.8597,Medium
40,30,0.58,88,21543,11.6593,87.1348,Medium
40,27,0.6,32,12302,29.3765,90.0352,Low
43,48,0.5,50,47695,31.1939,82.6074,Low
28,89,0.32,89,26817,26.6659,95.0563,Low
37,35,0.72,45,30742,28.5925,68.8635,Low
36,25,0.7,76,4829,8.8344,89.4647,Medium
33,59,0.56,29,11485,29.736,76.1161,Low
45,73,0.31,76,18940,35.6114,83.276,Medium
43,32,0.6,63,3524,31.2811,78.0648,Medium
36,49,0.64,62,39830,26.8418,70.6483,Medium
36,85,0.45,77,11128,34.7007,75.995,Medium
48,79,0.48,45,42924,9.0069,81.1234,Low
41,69,0.76,29,46460,14.682,69.86,Low
28,51,0.12,73,33185,29.9426,74.4906,Low
47,82,0.45,65,48633,34.1392,69.7168,Medium
37,62,0.43,90,34223,22.2518,73.2311,Medium
42,73,0.35,82,31234,18.6111,83.2575,Medium
36,36,0.56,72,30060,27.9782,83.999,Medium
33,88,0.14,47,40009,10.9559,78.1967,Low
43,59,0.32,93,24670,8.06,95.8569,Medium
40,43,0.44,58,49010,21.3175,87.2323,Medium
33,35,0.53,88,32409,32.6551,87.1063,Low
34,52,0.57,64,26727,36.7268,94.1008,Low
30,67,0.76,21,5959,18.1207,76.4336,Low
35,43,0.77,42,2683,10.725,84.86,Low
39,52,0.1,87,5186,30.708,82.6614,Medium
42,64,0.62,77,40430,27.444,69.0777,Medium
46,21,0.28,83,7971,30.1551,93.4477,High
39,77,0.35,46,19422,29.6908,87.3505,Low
42,50,0.79,59,34635,26.4028,87.2083,Medium
41,45,0.61,62,2371,35.8372,79.2311,Medium
48,26,0.56,59,37209,9.5504,94.0218,Medium
47,82,0.18,83,43727,9.5778,73.8614,High
31,31,0.66,66,26139,27.4038,83.0518,Low
47,20,0.4,25,24122,9.0939,71.7744,Low
48,37,0.34,54,15859,24.4903,88.6303,Medium
38,72,0.12,76,5826,26.5315,78.5304,Medium
39,84,0.56,59,38205,10.8244,90.7433,Medium
40,32,0.57,47,39343,21.0941,83.1205,Low
44,71,0.66,90,18355,29.412,72.4109,Medium
48,40,0.24,63,21987,11.6894,95.5817,Medium
32,62,0.56,54,11112,12.6686,88.6216,Low
30,72,0.42,91,23821,10.8862,70.4432,Low
40,74,0.64,51,20088,24.5785,94.6769,Medium
30,82,0.43,84,7393,14.0907,89.1963,Low
43,45,0.4,41,26642,25.9555,68.5896,Low
34,90,0.59,47,49360,14.9641,95.1661,Low
34,41,0.72,88,34958,29.1041,81.3629,Low
31,62,0.72,57,21201,26.9407,76.3364,Low
32,48,0.79,57,22584,24.7481,78.9695,Low
38,51,0.68,78,15567,15.0784,71.7978,Medium
30,31,0.47,79,19674,25.2555,87.8471,Low
35,79,0.64,88,27469,8.0921,90.9612,Low
35,60,0.18,22,13880,9.3205,94.301,Low
43,61,0.46,57,33025,25.8139,68.7807,Medium
36,44,0.36,66,46874,32.7777,81.6302,Medium
33,73,0.47,53,49240,12.0416,79.5019,Low
34,62,0.25,42,24839,24.6695,91.4895,Low
43,89,0.71,79,37704,12.1016,79.8888,Medium
45,27,0.38,64,13365,16.3946,70.9442,Medium
31,64,0.67,46,47985,17.0031,86.7335,Low
47,62,0.24,42,6302,26.4095,86.0829,Low
31,57,0.67,74,15600,18.4613,89.6857,Low
41,78,0.44,29,28043,12.1659,79.2877,Low
48,73,0.29,58,31433,34.9254,77.4227,Medium
30,58,0.35,72,22523,12.044,92.3201,Low
29,81,0.21,46,20529,33.3689,76.2483,Low
35,69,0.48,36,3026,24.2781,69.591,Low
40,31,0.8,31,44003,9.2607,75.8067,Low
36,55,0.61,90,4353,26.3193,84.6279,Medium
31,51,0.46,22,6944,19.4641,82.0149,Low
29,79,0.57,89,45882,24.8728,73.0601,Low
29,56,0.49,62,4610,22.5949,84.9193,Low
38,33,0.57,46,34211,14.4134,85.9008,Low
31,50,0.48,60,25516,36.3412,91.3499,Low
35,26,0.14,71,39400,30.4938,83.5189,Low
29,25,0.65,69,35682,26.9966,71.8723,Low
31,69,0.33,45,46401,9.6542,85.4698,Low
43,46,0.52,47,26708,17.1333,94.7094,Low
35,76,0.51,89,21934,19.7098,76.4818,Low
32,73,0.16,51,3386,12.9337,84.3033,Low
35,65,0.67,35,48767,16.4414,74.3905,Low
31,51,0.31,48,24272,29.3253,95.2024,Low
30,57,0.21,90,19336,15.3904,84.4285,Low
46,28,0.34,73,44951,30.6431,70.5144,Medium
43,50,0.31,51,45777,24.8796,74.3163,Medium
44,75,0.76,90,46641,9.177,74.4253,Medium
29,51,0.72,21,25240,11.4635,73.151,Low
39,75,0.53,52,11227,21.9223,96.6966,Medium
30,44,0.27,36,23200,8.2093,78.8676,Low
46,26,0.16,74,42180,29.1146,73.1466,High
39,33,0.52,62,19796,18.5621,88.4909,Medium
38,46,0.59,23,7353,31.1541,91.1807,Low
31,68,0.78,59,18901,17.5323,69.9921,Low
33,71,0.14,81,15151,33.3017,86.4597,Low
29,70,0.31,57,29816,19.1101,89.9936,Low
42,31,0.65,77,49976,14.1892,90.6085,Medium
31,88,0.44,35,34985,23.8592,76.182,Low
37,81,0.62,38,12253,31.6567,77.6094,Low
46,57,0.61,20,18205,17.9625,75.9185,Low
38,63,0.4,76,23157,10.4984,96.2145,Medium
28,21,0.54,90,35611,10.9785,96.8808,Low
37,77,0.56,29,34449,35.7043,94.2535,Low
31,50,0.34,58,21634,30.0824,90.219,Low
31,71,0.41,40,7992,35.867,93.1367,Low
36,90,0.26,61,47905,13.0194,96.8376,Medium
45,34,0.2,57,22076,15.6256,76.2144,Medium
29,42,0.16,94,11109,26.1074,72.3173,Low
29,68,0.53,76,26134,19.7032,78.8342,Low
34,35,0.47,61,41492,19.5231,80.3763,Low
40,83,0.32,90,40434,25.8362,77.8146,Medium
39,84,0.52,87,17780,14.0205,80.5881,Medium
41,64,0.57,91,38669,16.1029,71.0093,Medium
40,30,0.56,80,24859,8.5207,83.2652,Medium
45,78,0.39,51,5287,20.645,91.8992,Medium
42,82,0.13,41,25691,11.4995,84.4232,Low
29,52,0.4,83,33366,30.3247,91.666,Low
32,64,0.21,74,49341,13.462,83.5385,Low
31,78,0.46,93,37594,20.4241,82.6899,Low
47,39,0.6,88,46422,17.5666,94.9367,Medium
29,65,0.11,69,22747,13.7759,80.3335,Low
35,58,0.79,42,10645,25.9795,77.7679,Low
40,27,0.25,64,32194,10.2331,69.0002,Medium
39,33,0.73,45,30210,19.2092,94.0884,Low
37,22,0.19,94,42263,12.6778,80.8651,Medium
37,44,0.46,74,31259,28.5129,79.1842,Medium
42,64,0.76,48,29949,35.248,82.9049,Low
47,82,0.66,44,19779,19.3831,78.7424,Low
34,88,0.78,59,10641,12.8119,84.2826,Low
47,50,0.53,90,3031,9.3644,81.7086,Medium
34,80,0.22,57,25038,25.8011,93.9308,Low
46,21,0.76,78,28008,22.8749,88.325,Medium
46,50,0.16,54,43316,9.1469,89.9545,Medium
29,36,0.41,28,21103,23.2492,88.1389,Low
34,77,0.61,91,44761,30.7054,84.5169,Low
33,22,0.13,81,31326,36.8931,75.1011,Low
34,25,0.54,77,38614,9.3452,77.3472,Low
41,89,0.36,24,13653,21.7917,78.5969,Low
41,34,0.6,44,32993,25.3806,73.2835,Low
41,74,0.3,55,16850,18.1061,85.2215,Medium
38,56,0.73,46,24678,32.4831,91.2175,Low
38,49,0.35,69,30198,34.6498,76.3709,Medium
29,25,0.12,23,32499,9.8291,72.7041,Low
28,55,0.55,83,19455,8.8318,84.4018,Low
45,46,0.52,24,32288,29.8045,78.534,Low
46,28,0.33,40,36826,19.4036,68.7408,Low
30,31,0.71,79,42974,33.3676,71.5055,Low
43,47,0.62,78,25071,34.7893,70.224,Medium
44,88,0.42,87,13223,27.4066,89.5863,Medium
40,43,0.35,57,37583,24.6026,84.0131,Medium
44,74,0.45,23,45257,14.5002,88.653,Low
30,26,0.18,20,17538,26.6634,86.188,Low
40,71,0.77,57,49943,11.9191,87.1511,Medium
43,34,0.33,74,46906,8.6502,70.689,Medium
30,58,0.18,63,3118,32.1638,84.6206,Low
40,83,0.62,48,19255,24.5588,87.9195,Low
48,57,0.16,44,16316,35.1403,93.6633,Low
41,31,0.77,70,7258,20.158,80.2011,Medium
48,23,0.15,95,36626,32.1836,84.2917,High
35,54,0.22,37,31310,30.1398,75.8995,Low
47,70,0.28,85,25793,33.0032,91.4227,High
36,64,0.54,74,41364,14.2984,82.4767,Medium
46,57,0.71,95,40855,34.8972,94.4128,Medium
38,59,0.51,63,48038,19.8162,82.3326,Medium
35,53,0.12,84,44439,29.5514,90.508,Low
42,89,0.64,95,33268,13.4534,93.9506,Medium
39,31,0.28,49,23073,26.4805,89.2166,Low
45,21,0.47,40,17756,18.275,79.6795,Low
47,25,0.28,84,8924,18.2175,79.6467,High
30,60,0.72,29,3696,10.7413,80.8506,Low
41,66,0.32,27,33283,30.5127,78.2512,Low
42,24,0.21,72,18102,13.1947,73.132,High
35,22,0.56,27,47381,36.6656,91.4749,Low
35,33,0.77,63,37922,35.285,96.8799,Low
41,73,0.43,93,20087,26.5033,71.2363,Medium
42,35,0.5,61,30114,12.9782,79.6443,Medium
45,27,0.13,21,21888,17.3685,91.8887,Low
31,44,0.75,72,18790,10.642,85.3149,Low
33,51,0.77,54,27819,11.2827,74.8478,Low
39,36,0.71,65,27443,31.6234,83.1392,Medium
36,55,0.23,31,46132,12.568,83.4973,Low
31,68,0.74,90,24012,31.1898,76.7011,Low
32,38,0.66,62,48767,22.6843,85.7245,Low
40,40,0.68,75,25534,24.4946,70.6717,Medium
46,74,0.68,34,19332,24.5463,69.2343,Low
44,65,0.69,36,13837,10.1255,77.352,Low
47,71,0.34,80,39932,35.5244,90.4251,Medium
46,60,0.32,26,5248,8.2874,85.8744,Low
45,70,0.37,60,41385,30.257,70.6667,Medium
41,21,0.28,75,42743,35.1965,89.9779,Medium
33,33,0.11,20,31590,21.451,85.4018,Low
47,87,0.63,63,46769,21.9283,94.8425,Medium
31,41,0.38,24,44852,9.2722,74.4514,Low
41,76,0.1,44,35273,31.4591,81.9984,Low
42,36,0.15,36,10942,25.6952,73.853,Low
28,55,0.41,88,2066,20.9468,76.704,Low
32,37,0.76,35,43075,8.7442,71.4217,Low
44,66,0.5,21,49992,18.6681,85.6505,Low
45,64,0.31,56,22790,20.4664,86.2891,Medium
42,61,0.65,95,34881,23.4961,92.5751,Medium
41,54,0.12,58,32673,35.9982,96.0226,Medium
39,26,0.14,41,26990,26.6569,79.4327,Low
36,66,0.16,95,38098,34.169,83.3067,Medium
45,32,0.2,68,34933,34.1344,85.5013,Medium
31,67,0.58,43,20440,22.2552,95.4888,Low
45,81,0.6,23,12851,31.4553,82.0057,Low
39,74,0.69,82,31795,36.6525,80.1449,Medium
48,51,0.29,40,38804,11.7889,68.2972,Low
30,65,0.53,36,46059,22.1588,73.4511,Low
40,80,0.51,58,30135,11.6739,77.0075,Medium
29,54,0.39,25,43200,24.5167,71.0518,Low
34,78,0.34,72,41303,24.0696,91.0982,Low
46,30,0.56,72,42175,9.1656,88.3637,Medium
43,83,0.39,75,49926,10.4641,78.0799,Medium
33,73,0.43,47,29168,9.6715,81.4057,Low
37,84,0.46,79,21340,26.5585,93.221,Medium
35,25,0.14,86,8243,33.8706,88.9368,Low
44,50,0.24,25,42491,13.5595,70.4156,Low
39,27,0.6,84,24087,29.0304,70.9287,Medium
34,73,0.1,86,14826,36.433,96.3101,Low
39,52,0.57,39,8766,15.3151,72.8387,Low
39,34,0.14,76,28728,27.7141,94.9811,Medium
44,28,0.6,57,15408,32.1395,76.2134,Medium
29,78,0.25,53,31238,30.9995,96.1654,Low
36,78,0.22,29,2724,16.5533,92.9559,Low
39,28,0.27,68,17105,11.0847,73.2401,Medium
31,38,0.45,20,11985,23.9995,79.1278,Low
42,63,0.23,53,39981,13.5223,75.0835,Medium
39,53,0.34,52,20155,16.69,85.066,Medium
40,25,0.11,93,3971,31.9605,90.1879,Medium
46,71,0.7,66,2384,14.3904,95.7722,Medium
45,83,0.28,43,45273,29.3491,89.5356,Low
46,79,0.32,38,3315,12.4216,87.1036,Low
28,72,0.72,69,30823,20.3607,81.1742,Low
37,63,0.41,55,33076,20.2738,71.5986,Medium
33,44,0.35,27,42633,21.9957,79.3004,Low
36,28,0.22,28,48344,22.3746,89.8482,Low
45,26,0.21,90,3330,17.6475,77.3165,High
29,61,0.22,86,19787,33.1704,89.4687,Low
41,71,0.36,39,22606,32.6601,95.3005,Low
30,81,0.24,63,31371,16.4814,83.0734,Low
38,55,0.68,22,44877,25.6488,79.3347,Low
29,46,0.14,33,41749,11.6624,72.2814,Low
44,34,0.19,67,35547,14.6972,80.7984,Medium
39,76,0.67,72,32309,32.3554,72.567,Medium
42,78,0.63,93,25923,10.2816,89.0923,Medium
45,43,0.47,51,39788,24.3963,69.6883,Medium
30,87,0.12,91,22557,22.5955,79.7299,Low
48,43,0.58,67,26652,26.6134,92.7844,Medium
32,62,0.48,55,16579,10.39,86.7243,Low
45,83,0.73,28,46205,32.3299,88.9196,Low
37,68,0.29,93,43573,13.0091,75.7758,Medium
30,32,0.16,51,21007,16.4212,75.209,Low
30,53,0.59,92,23364,27.7125,74.7575,Low
28,21,0.41,86,30626,23.5178,76.7411,Low
40,44,0.43,88,3310,21.7107,90.305,Medium
32,59,0.23,93,9737,18.3916,84.3575,Low
38,61,0.68,80,25618,21.3923,69.8657,Medium
36,53,0.63,81,37410,31.2081,76.8176,Medium
46,71,0.14,62,38995,10.9121,70.2254,Medium
46,84,0.72,44,12724,24.532,75.0179,Low
47,82,0.76,88,11439,31.2963,77.6103,Medium
36,84,0.36,89,30770,22.1678,70.3296,Medium
28,21,0.35,67,41028,19.6924,93.7327,Low
46,45,0.34,68,33619,36.2594,90.5389,Medium
44,84,0.16,78,34342,27.1487,86.6309,High
29,52,0.75,30,48494,24.8079,81.9153,Low
32,22,0.4,33,14554,30.5287,95.7639,Low
28,52,0.19,43,25862,33.9348,72.4787,Low
34,71,0.64,87,13485,28.6506,77.2727,Low
47,63,0.19,62,10186,32.6152,75.871,Medium
44,40,0.48,45,5235,8.3202,76.3453,Low
31,82,0.39,70,47014,34.1923,87.5789,Low
38,81,0.59,77,15252,18.3258,96.6386,Medium
42,62,0.8,90,12978,29.0811,91.167,Medium
33,69,0.25,71,38024,28.157,76.2259,Low
30,58,0.62,42,14110,29.4839,78.1211,Low
28,62,0.57,45,10513,25.8897,69.0694,Low
46,37,0.34,48,49251,8.3919,89.9204,Low
30,85,0.64,86,40498,20.1034,75.0632,Low
30,64,0.77,59,27223,29.2589,70.8236,Low
28,52,0.37,23,29084,25.0119,72.7942,Low
38,35,0.2,90,32124,27.255,78.5388,Medium
34,62,0.11,31,36592,32.2555,80.8937,Low
35,21,0.78,46,11229,11.2396,74.7193,Low
35,28,0.52,55,37030,21.7625,90.8269,Low
28,78,0.8,81,26864,21.095,93.0138,Low
42,55,0.14,26,40748,8.8852,73.7215,Low
30,35,0.17,58,15461,23.446,81.2522,Low
41,71,0.17,95,39472,30.1223,94.3735,Medium
48,45,0.2,55,29148,24.725,79.8395,Medium
38,51,0.29,27,38210,12.6189,74.9673,Low
42,85,0.21,56,9557,12.3615,68.7327,Medium
38,26,0.27,48,9625,23.4519,74.3015,Low
35,47,0.1,69,4594,11.6545,78.1463,Low
46,35,0.76,81,7500,15.5481,77.9371,Medium
46,26,0.23,49,6236,30.0166,72.044,Low
39,34,0.25,59,18818,10.3448,88.2143,Medium
35,68,0.73,69,19047,22.158,79.0348,Low
36,35,0.52,46,24830,11.7025,75.8401,Low
43,72,0.51,36,25881,23.6136,82.0779,Low
36,58,0.34,79,41580,9.3123,81.0646,Medium
38,68,0.71,47,11990,34.7617,83.5249,Low
48,64,0.13,83,33644,30.5572,88.4376,High
28,88,0.63,35,14648,23.7496,73.2238,Low
29,40,0.26,64,14038,16.4799,90.9858,Low
38,72,0.38,60,47666,9.1959,94.5893,Medium
31,51,0.27,53,45188,27.4292,69.6629,Low
46,86,0.34,24,36012,23.8065,84.2976,Low
34,47,0.38,36,7529,35.2445,96.098,Low
38,41,0.39,85,36871,19.1495,77.7217,Medium
31,22,0.75,89,41444,16.4746,95.3819,Low
28,40,0.18,50,34299,16.6199,79.2078,Low
31,50,0.63,31,34168,30.3891,96.2321,Low
29,36,0.43,64,3839,17.5503,78.4903,Low
32,41,0.32,53,40096,10.5716,74.3025,Low
47,22,0.23,72,10822,28.4568,79.2265,High
32,78,0.62,60,27119,23.0465,83.438,Low
40,88,0.53,60,10160,33.436,92.4004,Medium
43,54,0.37,21,10766,9.0903,74.2835,Low
38,76,0.55,34,13083,35.6881,87.2146,Low
34,88,0.68,63,7572,19.5665,77.4441,Low
31,31,0.22,76,3144,30.8608,71.2952,Low
36,72,0.71,36,7497,35.0234,68.7581,Low
30,70,0.31,95,33715,25.1144,85.0954,Low
42,29,0.27,48,39371,9.8865,94.7939,Low
37,51,0.33,81,37095,20.9092,81.5168,Medium
46,64,0.72,79,22075,23.1211,78.756,Medium
43,35,0.15,37,23795,29.6528,86.9126,Low
38,47,0.78,23,9350,17.3618,71.5256,Low
40,50,0.18,32,8981,36.6921,68.4718,Low
35,67,0.51,68,23814,29.1332,69.1451,Low
41,90,0.11,58,44573,20.4663,70.6195,Medium
28,73,0.11,56,29731,16.4779,74.2862,Low
40,82,0.76,75,12807,12.0353,87.2065,Medium
31,55,0.61,84,27454,26.2867,73.3415,Low
33,90,0.36,31,4714,35.9021,74.2957,Low
31,47,0.79,44,32386,26.1729,88.8485,Low
47,32,0.79,70,11585,25.7101,76.2366,Medium
36,41,0.51,80,37804,8.6587,79.1245,Medium
31,89,0.48,37,13611,21.477,83.7532,Low
44,42,0.46,20,23390,26.8545,93.9982,Low
43,21,0.13,58,15590,18.9442,88.6388,Medium
40,84,0.76,60,30281,11.2565,81.0572,Medium
36,52,0.62,94,8781,14.4378,85.4519,Medium
42,58,0.62,30,14357,22.8566,92.3169,Low
40,31,0.35,24,32104,31.6585,96.311,Low
38,58,0.6,56,2695,24.8192,89.8519,Medium
42,67,0.68,33,32760,29.8877,75.505,Low
47,58,0.75,44,28560,35.336,92.539,Low
45,48,0.16,30,28032,26.6111,90.0577,Low
41,34,0.5,47,17641,35.9792,82.8438,Low
34,89,0.3,32,45260,14.6308,70.4594,Low
48,62,0.25,44,46543,17.6566,88.3588,Low
33,24,0.52,30,26400,13.2479,92.0292,Low
45,53,0.63,40,30765,15.4497,86.032,Low
44,43,0.43,56,7677,33.332,93.4789,Medium
41,58,0.3,87,42980,9.3024,76.9144,Medium
28,75,0.39,43,42640,17.9777,86.8123,Low
39,28,0.33,87,12864,16.5092,89.0056,Medium
32,69,0.44,60,24637,15.1069,90.9751,Low
40,54,0.4,89,11388,18.8722,89.9538,Medium
37,84,0.51,31,48207,20.37,77.6436,Low
29,21,0.59,73,38310,10.5809,89.7393,Low
39,63,0.62,86,24925,9.5958,81.1931,Medium
33,23,0.21,29,35605,31.855,69.9495,Low
31,55,0.44,65,15075,15.1755,77.1633,Low
37,61,0.59,38,28874,34.62,77.3648,Low
30,86,0.17,75,25854,26.6507,95.7356,Low
43,69,0.2,27,4030,16.3876,92.2804,Low
47,85,0.69,48,44833,16.123,85.4244,Low
36,39,0.55,65,12546,10.8166,95.7938,Medium
34,45,0.76,87,24757,17.0447,92.4375,Low
36,88,0.35,52,17544,8.617,89.8307,Medium
32,84,0.47,40,4882,11.5172,91.0666,Low
34,68,0.15,65,20540,13.4181,82.6667,Low
35,28,0.42,49,36188,15.9202,77.3644,Low
40,88,0.73,81,16041,26.582,94.0093,Medium
36,53,0.59,55,27165,14.3357,91.9272,Medium
48,78,0.6,73,14148,30.7623,85.988,Medium
34,61,0.33,87,9686,15.3097,96.4042,Low
42,65,0.14,95,29578,22.3384,77.3899,High
30,33,0.52,59,43200,27.2377,89.4173,Low
36,79,0.26,26,2251,17.7499,74.1232,Low
45,70,0.35,67,6333,35.141,86.8646,Medium
43,38,0.14,28,23231,9.7704,83.1988,Low
34,43,0.29,47,38798,36.1709,70.5129,Low
36,57,0.46,92,42534,32.8667,72.54,Medium
42,71,0.12,53,42058,21.9152,75.7044,Medium
40,35,0.65,23,35813,24.2781,83.0454,Low
47,81,0.2,49,42857,14.9205,93.7917,Low
44,57,0.61,44,2322,29.1159,84.6441,Low
48,82,0.38,20,17917,34.7379,74.738,Low
37,70,0.74,55,38028,29.7122,68.7113,Medium
41,66,0.54,71,29023,13.0343,92.336,Medium
33,65,0.56,37,20667,10.1778,92.1182,Low
35,65,0.73,46,8157,21.3608,71.9243,Low
30,59,0.2,92,42938,11.7647,78.5899,Low
38,31,0.26,91,7261,14.7999,70.8297,Medium
33,41,0.7,74,19354,27.6657,71.6305,Low
41,71,0.2,67,19120,19.3471,70.3754,Medium
43,70,0.46,69,14496,27.8292,93.0081,Medium
44,27,0.58,86,39765,34.3386,91.2558,Medium
38,27,0.72,64,49361,10.8762,83.4693,Medium
29,74,0.34,52,25613,15.6577,92.4309,Low
33,38,0.14,20,36024,35.5529,78.8008,Low
39,87,0.74,48,26334,21.2695,86.8262,Low
28,25,0.61,81,47027,16.7332,76.7809,Low
37,27,0.24,71,9897,18.8841,87.6346,Medium
37,50,0.66,21,32472,32.1695,68.6193,Low
40,40,0.19,49,17217,21.7027,76.8892,Low
47,27,0.48,45,18143,33.3813,85.5331,Low
33,47,0.55,24,4750,11.3681,74.5345,Low
32,41,0.67,81,18902,25.8904,74.8247,Low
34,80,0.34,83,37841,27.1108,71.9464,Low
45,43,0.35,53,24796,30.2318,83.069,Medium
44,43,0.36,66,22938,16.5224,77.5608,Medium
42,75,0.31,71,9544,31.2301,70.392,Medium
48,38,0.19,58,28807,17.3051,94.5566,Medium
41,39,0.79,62,21661,12.765,86.7097,Medium
30,49,0.48,93,22718,15.3254,89.4682,Low
46,52,0.56,57,41105,9.1155,82.9923,Medium
38,59,0.75,82,10810,25.8962,82.9424,Medium
42,68,0.38,60,35968,33.9782,95.0088,Medium
29,66,0.14,75,48714,18.1081,71.7619,Low
43,65,0.7,77,29383,27.7881,95.3802,Medium
38,40,0.31,59,46894,19.5745,72.9553,Medium
47,80,0.21,77,39641,23.022,71.7849,High
33,59,0.5,93,35478,28.479,94.1431,Low
46,57,0.66,84,49945,9.0376,81.7393,Medium
48,31,0.29,81,39540,34.6344,69.6358,High
48,38,0.62,73,22735,22.8777,92.2034,Medium
34,87,0.11,41,3915,18.8465,92.0215,Low
39,66,0.74,33,15576,17.0973,91.9098,Low
35,41,0.53,53,2298,31.0456,84.2747,Low
39,82,0.52,80,19191,34.1227,91.1765,Medium
41,56,0.28,40,31331,34.91,90.8982,Low
47,31,0.49,48,46193,21.661,81.7398,Low
30,45,0.63,32,2059,27.9129,74.6652,Low
45,29,0.16,63,18341,18.2757,88.6032,Medium
39,62,0.76,59,15189,14.0061,76.3434,Medium
29,36,0.59,57,38688,31.1693,79.6616,Low
30,34,0.54,47,33576,14.3056,95.1209,Low
48,33,0.36,79,12685,20.3069,73.8681,Medium
37,77,0.25,91,38274,30.6073,77.1886,Medium
43,78,0.48,52,18147,27.7788,87.7948,Medium
36,47,0.74,67,43881,17.7609,94.8202,Medium
36,76,0.4,28,11908,27.6064,89.2762,Low
43,36,0.5,67,9996,8.0714,94.042,Medium
39,39,0.29,60,17446,23.8484,91.0919,Medium
44,40,0.27,29,47678,11.8828,86.3907,Low
28,34,0.34,54,35487,23.1198,90.406,Low
35,79,0.13,74,27624,16.3778,78.8302,Low
35,90,0.65,74,32752,15.3029,81.4885,Low
41,39,0.7,22,9293,25.7128,82.9626,Low
36,24,0.22,64,18358,24.1169,73.4252,Medium
48,24,0.4,21,3148,25.053,88.4928,Low
34,49,0.25,71,8958,28.5547,74.4836,Low
41,26,0.28,61,3173,9.0084,94.6032,Medium
34,73,0.79,20,29086,21.9954,78.6245,Low
48,64,0.18,81,22499,12.4367,76.5953,High
32,37,0.58,80,5951,34.532,72.7995,Low
32,85,0.23,85,19608,26.4389,78.1579,Low
34,61,0.52,54,19808,14.6922,80.4983,Low
35,29,0.76,88,46650,27.332,89.3603,Low
33,38,0.1,67,41550,18.1245,71.7818,Low
38,28,0.41,50,15560,33.4429,86.5765,Low
29,50,0.52,55,18647,8.4506,84.6142,Low
42,29,0.13,61,16038,15.4815,72.3426,Medium
34,84,0.37,45,11580,14.6685,92.015,Low
39,87,0.58,82,39259,11.5689,96.029,Medium
32,83,0.34,39,8734,28.7247,68.5865,Low
35,75,0.39,36,10291,10.4613,93.7377,Low
40,22,0.48,67,33647,25.2476,79.5227,Medium
32,50,0.59,35,13211,30.8767,76.5346,Low
33,82,0.26,37,16842,15.9383,93.491,Low
43,36,0.22,73,45287,28.584,79.6732,High
35,74,0.27,61,28129,14.7878,70.5918,Low
40,21,0.51,38,45357,30.719,74.984,Low
39,24,0.68,20,20499,30.1977,83.5868,Low
33,73,0.54,69,19523,9.8902,89.8318,Low
34,47,0.41,82,23944,10.6728,82.7173,Low
35,73,0.74,66,32660,31.4717,94.7737,Low
29,66,0.48,41,43268,35.6794,93.0247,Low
32,21,0.73,29,27803,22.5903,69.5438,Low
45,74,0.39,68,3636,26.2564,72.0121,Medium
29,26,0.53,52,4321,14.1971,88.3104,Low
39,53,0.7,35,34409,8.5401,96.705,Low
33,43,0.68,37,16247,11.5427,71.5472,Low
34,67,0.45,24,20113,23.7306,68.2652,Low
45,50,0.24,57,20953,32.2833,74.7909,Medium
45,59,0.63,43,26528,9.3799,92.2671,Low
43,41,0.13,61,15351,9.322,80.8451,Medium
42,32,0.24,78,19688,8.0287,90.4169,High
29,28,0.65,80,32401,32.7832,83.1324,Low
31,45,0.49,83,8938,15.2031,74.2415,Low
37,50,0.25,54,32937,32.0249,78.5844,Medium
